order_item_key,order_item_id,order_key,product_key,time_key,product_name,product_sku,shop_sku,variation,quantity,item_price,total_item_price,paid_price,item_voucher_discount,shipping_amount,tax_amount,item_status,cancellation_reason,tracking_code,warehouse_code,created_at,updated_at
,1036096617020378,,,20251001,1L Waterbased Humidifier Scent,4896157465-1736809929399-0,4896157465_PH-28517434716,Scent:Shangrila,1,395.0,395.0,366.19,28.81,0.0,0.0,confirmed,,MP1382602402,dropshipping,2025-10-01 09:09:15+08:00,2025-10-03 14:58:04+08:00
,1036135491926827,,,20251001,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.25,19.75,40.5,0.0,confirmed,,MP1382602404,dropshipping,2025-10-01 12:36:21+08:00,2025-10-06 13:17:58+08:00
,1044172129227113,,,20251001,1 GALLON Humidifier / Diffuser Scent by L.A. Collections,4337079607-1707399140728-0,4337079607_PH-24334600882,Scent:Shangrila,1,1280.0,1280.0,1250.0,30.0,39.0,0.0,confirmed,,MP1382602403,dropshipping,2025-10-01 13:35:18+08:00,2025-10-07 09:21:52+08:00
,1036180462961570,,,20251001,L.A. Collections Lavender Humidifer / Diffuser / Linen Spray,LAV,3464151195_PH-17808092447,,1,395.0,395.0,395.0,0.0,40.5,0.0,confirmed,,MP1382753411,dropshipping,2025-10-01 16:24:37+08:00,2025-10-06 14:24:22+08:00
,1036195278786524,,,20251001,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,24.75,0.0,confirmed,,MP1382753357,dropshipping,2025-10-01 17:50:09+08:00,2025-10-06 17:35:09+08:00
,1036195278886524,,,20251001,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,24.75,0.0,confirmed,,MP1382753357,dropshipping,2025-10-01 17:50:09+08:00,2025-10-06 17:35:09+08:00
,1044276131026035,,,20251001,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,24.75,0.0,confirmed,,MP1382753449,dropshipping,2025-10-01 21:37:02+08:00,2025-10-06 11:25:12+08:00
,1044276131126035,,,20251001,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,24.75,0.0,confirmed,,MP1382753449,dropshipping,2025-10-01 21:37:02+08:00,2025-10-06 11:25:12+08:00
,1036267821703570,,,20251001,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,345.47,49.53,40.5,0.0,confirmed,,MP1382753448,dropshipping,2025-10-01 23:38:19+08:00,2025-10-06 19:01:13+08:00
,1044299372678696,,,20251002,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,40.5,0.0,confirmed,,MP1382753358,dropshipping,2025-10-02 00:28:06+08:00,2025-10-07 12:23:27+08:00
,1044315922643171,,,20251002,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,360.25,34.75,0.0,0.0,confirmed,,MP1382753222,dropshipping,2025-10-02 03:10:18+08:00,2025-10-05 19:19:46+08:00
,1044349353382957,,,20251002,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,40.5,0.0,confirmed,,MP1382980605,dropshipping,2025-10-02 08:50:22+08:00,2025-10-06 15:56:59+08:00
,1036355299349427,,,20251002,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,364.74,30.26,0.0,0.0,confirmed,,820134826396,dropshipping,2025-10-02 11:59:15+08:00,2025-10-06 15:25:47+08:00
,1036404048188598,,,20251002,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,367.65,27.35,0.0,0.0,confirmed,,MP1383134843,dropshipping,2025-10-02 15:26:50+08:00,2025-10-09 16:15:47+08:00
,1036404048288598,,,20251002,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,367.66,27.34,0.0,0.0,confirmed,,MP1383134843,dropshipping,2025-10-02 15:26:50+08:00,2025-10-09 16:15:47+08:00
,1036404048388598,,,20251002,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,367.65,27.35,0.0,0.0,confirmed,,MP1383134843,dropshipping,2025-10-02 15:26:50+08:00,2025-10-09 16:15:47+08:00
,1036427210019901,,,20251002,LA COLLECTIONS MARRIOTT Hotel Waterbased Diffuser Scent,1856986844-1617524415466-0,1856986844_PH-7871040075,"Volume (ml):1000, Scent:marriott",1,350.0,350.0,350.0,0.0,16.08,0.0,confirmed,,820134869204,dropshipping,2025-10-02 16:49:11+08:00,2025-10-08 11:45:30+08:00
,1036427210119901,,,20251002,1L Waterbased Humidifier Scent,4896157465-1736809929399-2,4896157465_PH-28517434718,Scent:Bamboo,1,395.0,395.0,395.0,0.0,17.11,0.0,confirmed,,820134869204,dropshipping,2025-10-02 16:49:11+08:00,2025-10-08 11:45:30+08:00
,1036427210219901,,,20251002,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,15.81,0.0,confirmed,,820134869204,dropshipping,2025-10-02 16:49:11+08:00,2025-10-08 11:45:30+08:00
,1036434300047913,,,20251002,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,365.25,29.75,61.2,0.0,confirmed,,820134869180,dropshipping,2025-10-02 18:24:37+08:00,2025-10-08 08:45:15+08:00
,1044522738093507,,,20251002,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.25,19.75,0.0,0.0,confirmed,,MP1383134660,dropshipping,2025-10-02 22:42:07+08:00,2025-10-07 21:22:11+08:00
,1044608198072798,,,20251003,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.25,19.75,0.0,0.0,confirmed,,MP1383360198,dropshipping,2025-10-03 11:32:20+08:00,2025-10-08 16:52:34+08:00
,1036689234616135,,,20251003,1 Liter L.A. Collections Fresh Bamboo Waterbased Scent for  Humidifiers/Diffusers/Linen Spray,3368572353-1738239695642-0,3368572353_PH-28661617725,,1,380.0,380.0,361.0,19.0,40.5,0.0,canceled,I changed my mind,,dropshipping,2025-10-03 20:00:31+08:00,2025-10-05 04:57:22+08:00
,1036724819374161,,,20251003,1 Liter L.A. Collections Fresh Bamboo Waterbased Scent for  Humidifiers/Diffusers/Linen Spray,3368572353-1738239695642-0,3368572353_PH-28661617725,,1,380.0,380.0,335.75,44.25,0.0,0.0,confirmed,,MP1383498532,dropshipping,2025-10-03 22:51:41+08:00,2025-10-09 14:28:50+08:00
,1036724819474161,,,20251003,Green Tea Scent for Humidifier,4338109406-1707704430453-1,4338109406_PH-24338704397,Size:Large,1,350.0,350.0,309.25,40.75,0.0,0.0,confirmed,,MP1383498532,dropshipping,2025-10-03 22:51:41+08:00,2025-10-09 14:28:50+08:00
,1036724819574161,,,20251003,Melon Cucumber Waterbased Humidifier &  Diffuser Scent by LA Collections,3583313195-1676440088441-0,3583313195_PH-18525646548,,1,395.0,395.0,349.0,46.0,0.0,0.0,confirmed,,MP1383498532,dropshipping,2025-10-03 22:51:41+08:00,2025-10-09 14:28:50+08:00
,1036724819674161,,,20251003,L.A. Collections Lavender Humidifer / Diffuser / Linen Spray,LAV,3464151195_PH-17808092447,,1,395.0,395.0,349.0,46.0,0.0,0.0,confirmed,,MP1383498532,dropshipping,2025-10-03 22:51:41+08:00,2025-10-09 14:28:50+08:00
,1036724819774161,,,20251003,L.A. Collections Lavender Humidifer / Diffuser / Linen Spray,LAV,3464151195_PH-17808092447,,1,395.0,395.0,349.01,45.99,0.0,0.0,confirmed,,MP1383498532,dropshipping,2025-10-03 22:51:41+08:00,2025-10-09 14:28:50+08:00
,1036724819874161,,,20251003,L.A. Collections Lavender Humidifer / Diffuser / Linen Spray,LAV,3464151195_PH-17808092447,,1,395.0,395.0,349.0,46.0,0.0,0.0,confirmed,,MP1383498532,dropshipping,2025-10-03 22:51:41+08:00,2025-10-09 14:28:50+08:00
,1036724819974161,,,20251003,LA COLLECTIONS MARRIOTT Hotel Waterbased Diffuser Scent,1856986844-1617524415466-0,1856986844_PH-7871040075,"Volume (ml):1000, Scent:marriott",1,350.0,350.0,309.24,40.76,0.0,0.0,confirmed,,MP1383498532,dropshipping,2025-10-03 22:51:41+08:00,2025-10-09 14:28:50+08:00
,1036724820074161,,,20251003,LA COLLECTIONS MARRIOTT Hotel Waterbased Diffuser Scent,1856986844-1617524415466-0,1856986844_PH-7871040075,"Volume (ml):1000, Scent:marriott",1,350.0,350.0,309.25,40.75,0.0,0.0,confirmed,,MP1383498532,dropshipping,2025-10-03 22:51:41+08:00,2025-10-09 14:28:50+08:00
,1044764135124161,,,20251003,1L Solaire Humidifier Scent/ Diffuser Scent/ Linen Spray Scent LA Collections,3382826683-1666063218249-0,3382826683_PH-17251724455,,1,395.0,395.0,375.25,19.75,0.0,0.0,confirmed,,MP1383498402,dropshipping,2025-10-03 23:36:22+08:00,2025-10-09 17:51:09+08:00
,1044832102511241,,,20251004,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.25,19.75,40.5,0.0,confirmed,,MP1383716216,dropshipping,2025-10-04 09:50:11+08:00,2025-10-10 11:26:19+08:00
,1045039948322106,,,20251005,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,94.0,0.0,shipped,,P4043E68E28AV,dropshipping,2025-10-05 08:47:22+08:00,2025-10-10 09:52:08+08:00
,1045039948422106,,,20251005,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,94.0,0.0,shipped,,P4043E68E28AV,dropshipping,2025-10-05 08:47:22+08:00,2025-10-10 09:52:08+08:00
,1037037272121891,,,20251005,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,40.5,0.0,confirmed,,P1919E68E27AB,dropshipping,2025-10-05 13:23:02+08:00,2025-10-10 13:31:26+08:00
,1045122719876784,,,20251005,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,61.2,0.0,delivered,,MP1384105980,dropshipping,2025-10-05 15:32:59+08:00,2025-10-09 13:46:28+08:00
,1045187300313706,,,20251005,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,24.75,0.0,delivered,,MP1384106079,dropshipping,2025-10-05 20:49:07+08:00,2025-10-08 15:22:43+08:00
,1045187300413706,,,20251005,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,24.75,0.0,delivered,,MP1384106079,dropshipping,2025-10-05 20:49:07+08:00,2025-10-08 15:22:43+08:00
,1045236731801321,,,20251006,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,40.5,0.0,delivered,,MP1384105981,dropshipping,2025-10-06 05:34:55+08:00,2025-10-08 13:01:09+08:00
,1037189868160794,,,20251006,1 Liter Waterbased White Tea Scent for Humidifier and Diffuser,WT,4435102730_PH-25090520619,,1,388.0,388.0,367.6,20.4,0.0,0.0,delivered,,MP1384408546,dropshipping,2025-10-06 06:55:53+08:00,2025-10-08 10:13:16+08:00
,1045309769261487,,,20251006,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,40.5,0.0,shipped,,MP1384408642,dropshipping,2025-10-06 12:52:08+08:00,2025-10-10 15:33:41+08:00
,1037258295711611,,,20251006,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,376.2,18.8,0.0,0.0,delivered,,MP1384408496,dropshipping,2025-10-06 13:21:50+08:00,2025-10-08 15:21:39+08:00
,1037275012813687,,,20251006,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,360.25,34.75,0.0,0.0,shipped_back_success,Recipient rejected at doorstep,MP1384408418,dropshipping,2025-10-06 13:43:13+08:00,2025-10-09 14:43:56+08:00
,1037297876446588,,,20251006,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,360.25,34.75,40.5,0.0,confirmed,,MP1384552765,dropshipping,2025-10-06 15:58:14+08:00,2025-10-09 00:00:51+08:00
,1045434305084135,,,20251006,Melon Cucumber Waterbased Humidifier &  Diffuser Scent by LA Collections,3583313195-1676440088441-0,3583313195_PH-18525646548,,1,395.0,395.0,383.14,11.86,24.89,0.0,delivered,,MP1384553081,dropshipping,2025-10-06 22:29:52+08:00,2025-10-08 15:32:01+08:00
,1045434305184135,,,20251006,Melon Cucumber Waterbased Humidifier &  Diffuser Scent by LA Collections,3583313195-1676440088441-0,3583313195_PH-18525646548,,1,395.0,395.0,383.14,11.86,24.89,0.0,delivered,,MP1384553081,dropshipping,2025-10-06 22:29:52+08:00,2025-10-08 15:32:01+08:00
,1045434305284135,,,20251006,L.A. Collections Lavender Humidifer / Diffuser / Linen Spray,LAV,3464151195_PH-17808092447,,1,395.0,395.0,383.14,11.86,21.74,0.0,delivered,,MP1384553081,dropshipping,2025-10-06 22:29:52+08:00,2025-10-08 15:32:01+08:00
,1045434305384135,,,20251006,L.A. Collections Lavender Humidifer / Diffuser / Linen Spray,LAV,3464151195_PH-17808092447,,1,395.0,395.0,383.14,11.86,21.74,0.0,delivered,,MP1384553081,dropshipping,2025-10-06 22:29:52+08:00,2025-10-08 15:32:01+08:00
,1045434305484135,,,20251006,L.A. Collections Lavender Humidifer / Diffuser / Linen Spray,LAV,3464151195_PH-17808092447,,1,395.0,395.0,383.14,11.86,21.74,0.0,delivered,,MP1384553081,dropshipping,2025-10-06 22:29:52+08:00,2025-10-08 15:32:01+08:00
,1045441936418928,,,20251006,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.25,19.75,40.5,0.0,delivered,,MP1384553128,dropshipping,2025-10-06 23:50:59+08:00,2025-10-08 15:00:10+08:00
,1037438498229414,,,20251007,10mL Hanging Car Diffuser by LA Collections,3730272243-1681483587441-0,3730272243_PH-19667622955,Variation3:Shangrila,1,180.0,180.0,120.0,60.0,0.0,0.0,delivered,,MP1384762296,dropshipping,2025-10-07 08:45:40+08:00,2025-10-08 15:55:10+08:00
,1037438498329414,,,20251007,10mL Hanging Car Diffuser by LA Collections,3730272243-1681483587441-0,3730272243_PH-19667622955,Variation3:Shangrila,1,180.0,180.0,120.0,60.0,0.0,0.0,delivered,,MP1384762296,dropshipping,2025-10-07 08:45:40+08:00,2025-10-08 15:55:10+08:00
,1037456473764182,,,20251007,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,340.9,54.1,0.0,0.0,confirmed,,MP1384762345,dropshipping,2025-10-07 10:05:53+08:00,2025-10-08 19:37:37+08:00
,1037462244632722,,,20251007,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,352.75,42.25,0.0,0.0,delivered,,MP1384762346,dropshipping,2025-10-07 10:11:00+08:00,2025-10-09 12:07:47+08:00
,1037462244732722,,,20251007,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,352.75,42.25,0.0,0.0,delivered,,MP1384762346,dropshipping,2025-10-07 10:11:00+08:00,2025-10-09 12:07:47+08:00
,1037588093406182,,,20251007,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,388.65,6.35,40.5,0.0,shipped,,MP1384959327,dropshipping,2025-10-07 21:26:10+08:00,2025-10-10 10:51:51+08:00
,1045830776838205,,,20251008,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,334.4,60.6,0.0,0.0,delivered,,MP1385280135,dropshipping,2025-10-08 20:25:07+08:00,2025-10-10 10:58:40+08:00
,1037839223413687,,,20251008,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,355.25,39.75,0.0,0.0,shipped,,MP1385280043,dropshipping,2025-10-08 23:17:51+08:00,2025-10-10 14:17:37+08:00
,1037884842612855,,,20251009,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,79.0,0.0,shipped,,820135007701,dropshipping,2025-10-09 08:37:41+08:00,2025-10-10 03:41:27+08:00
,1037905826436871,,,20251009,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,377.89,17.11,24.75,0.0,canceled,Change payment method,,dropshipping,2025-10-09 10:04:28+08:00,2025-10-09 12:15:15+08:00
,1037905826536871,,,20251009,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,377.89,17.11,24.75,0.0,canceled,Change payment method,,dropshipping,2025-10-09 10:04:28+08:00,2025-10-09 12:15:15+08:00
,1037949482103506,,,20251009,1 GALLON Humidifier / Diffuser Scent by L.A. Collections,4337079607-1707399140729-9,4337079607_PH-24334600891,Scent:Cherry Blossom,1,1280.0,1280.0,1216.0,64.0,0.0,0.0,shipped,,MP1385746732,dropshipping,2025-10-09 14:32:19+08:00,2025-10-10 14:16:23+08:00
,1038154844371378,,,20251010,1 Liter L.A. Collections Fresh Bamboo Waterbased Scent for  Humidifiers/Diffusers/Linen Spray,3368572353-1738239695642-0,3368572353_PH-28661617725,,1,380.0,380.0,311.82,68.18,0.0,0.0,shipped,,MP1385746778,dropshipping,2025-10-10 01:30:53+08:00,2025-10-10 14:16:23+08:00
,1038151471184711,,,20251010,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,0.0,0.0,shipped,,MP1385746513,dropshipping,2025-10-10 01:48:19+08:00,2025-10-10 14:16:23+08:00
,1038254233850184,,,20251010,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,355.0,40.0,40.5,0.0,ready_to_ship,,MP1386139141,dropshipping,2025-10-10 09:14:15+08:00,2025-10-10 13:58:57+08:00
,1046340570625931,,,20251010,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,366.58,28.42,95.0,0.0,ready_to_ship,,P2812E9RV4JAB,dropshipping,2025-10-10 11:13:08+08:00,2025-10-10 13:58:47+08:00
,1038325891822905,,,20251010,1 LITER L.A. COLLECTIONS OKADA Hotel Diffuser Scent/ Linen Spray/ Room spray,1857030628-1617524196393-0,1857030628_PH-7870989083,,1,395.0,395.0,395.0,0.0,61.2,0.0,ready_to_ship,,MP1386139380,dropshipping,2025-10-10 13:09:22+08:00,2025-10-10 13:58:47+08:00
,1046391978188669,,,20251010,L.A. Collections Lavender Humidifer / Diffuser / Linen Spray,LAV,3464151195_PH-17808092447,,1,395.0,395.0,395.0,0.0,61.2,0.0,ready_to_ship,,MP1386139196,dropshipping,2025-10-10 13:26:55+08:00,2025-10-10 13:58:57+08:00
,1046450957116569,,,20251010,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,40.5,0.0,pending,,,dropshipping,2025-10-10 15:33:39+08:00,2025-10-10 15:48:04+08:00
,1038376485152588,,,20251010,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,0.0,0.0,pending,,,dropshipping,2025-10-10 15:39:33+08:00,2025-10-10 15:39:35+08:00
